Content,KC
"<p>Một người nông dân có một mảnh đất hình chữ nhật với chiều dài $10$m và chiều rộng $8$m. Ông ấy cần xây một hồ chứa nước ở một góc của mảnh đất, với chiều dài và chiều rộng bằng nhau như hình dưới đây.</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/28/12/67905718d2d3ee5fe704bd12/6836f57e11c390d930052f39.png"" width=""339""></p><p>Có __2__ giá trị nguyên của $x$ sao cho diện tích phần đất còn lại nhỏ hơn diện tích hồ chứa.</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Trong một thử nghiệm mô phỏng điều kiện ánh sáng đỏ sâu, nồng độ hợp chất sinh học $X$ (tính bằng mol/l) sau $t$ phút chiếu sáng được mô tả bởi hàm số:$C(t)=-t^2+12t+8$ (mol/l). Khi nồng độ vượt quá $35$ mol/l, hợp chất có thể gây phản ứng phụ và làm sai lệch kết quả thí nghiệm.</p><p>Sau khi quan sát đồ thị và tính toán, một sinh viên nhận xét: “Nồng độ chất $X$ vượt qua mức giới hạn phản ứng phụ, và tại một thời điểm duy nhất, nó đạt giá trị lớn nhất là $44$ mol/l.”</p><p>Chọn các phát biểu đúng trong các phát biểu sau:</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Một công ty bắt đầu bán một mẫu máy tính xách tay mới từ năm 2020. Trong hai năm đầu tiên, số máy bán được lần lượt là 4 nghìn chiếc vào năm 2020 và 5 nghìn chiếc vào năm 2021. Theo dự đoán thị trường, số lượng máy bán ra trong mỗi năm tiếp theo sẽ biến động theo một hàm số bậc hai.</p><p>Giả sử $t$ là số năm tính từ năm 2020 (tức năm 2020 tương ứng với $t=0$), và số lượng máy bán được mỗi năm được mô hình hóa bằng một hàm bậc hai có đỉnh tại điểm $(0;4)$. Biết rằng năm 2021 (tương ứng $t=1$) số máy bán được là 5 nghìn chiếc.</p><p>Trong năm [2027|2028|7] doanh số bán máy tính sẽ lần đầu tiên vượt quá $50$ nghìn chiếc.</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
Câu hỏi chỉ có 1 đáp án đúng (thầy cô có thể thay đổi thứ tự của các đáp án),"14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Cho hình vuông $ABCD$ có cạnh bằng $6$. Trên cạnh $AB$, $BC$, lấy lần lượt điểm $M$, $P$ sao cho $AM=BP=x$, với $0&lt;x&lt;6$. Dựng các tam giác đều $AMN$ và $BPQ$ nằm hoàn toàn trong hình vuông với đỉnh $N,Q$ nằm trong hình vuông được minh họa qua hình vẽ sau:</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/29/12/67905718d2d3ee5fe704bd12/6837db7065b187e1dd086cc6.png"" width=""231""></p><p>Gọi $S(x)$ là tổng diện tích của hai tam giác đều. Với những giá trị nào của $x$ để $S(x)$ bé hơn một phần ba diện tích hình vuông?</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Độ cao so với mặt đất của một quả bóng được ném theo phương thẳng đứng được mô tả bởi hàm số $h(t)=-5t^2+25t+2$ trong đó: $h(t)$ là độ cao (mét), $t$ là thời gian (giây), với $t\ge0$. Xét tính đúng sai của các khẳng định sau:</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Một hợp tác xã nông nghiệp sở hữu một mảnh đất hình tam giác vuông cân $\triangle ABC$ vuông tại $B$, với hai cạnh góc vuông $AB=BC=80$ mét. Họ dự định dựng một khu vườn trồng rau sạch hình chữ nhật $MNPQ$ nằm hoàn toàn bên trong tam giác, như hình vẽ:</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/29/12/67905718d2d3ee5fe704bd12/6837eb81eb6b7e1aee0799bd.png"" width=""251""></p><p>Gọi $BN=x$ (mét). Khu trồng rau cần diện tích không nhỏ hơn 1200 mét vuông để đảm bảo năng suất cung ứng.</p><p>Độ dài đoạn thẳng $BN$ đạt tối thiểu __20__mét và đạt tối đa __60__mét.</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Trong một cuộc diễn tập, viên đạn được bắn ra từ điểm $O(0;0)$, và chuyển động theo quỹ đạo parabol được mô tả bởi phương trình: $y=-\dfrac{1}{1000}x^2+x$ trong đó $x$ là khoảng cách theo phương ngang tính bằng mét, $y$ là độ cao của viên đạn tại thời điểm đó tính bằng mét.</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/29/12/67905718d2d3ee5fe704bd12/6837f8c8e30dd81be20245d6.png""></p><p>Một mục tiêu là bức tường cao $100$m đượt đặt tại một vị trí chưa biết. Giá trị lớn nhất của $x$, viên đạt sẽ có độ cao ít nhất $100$ mét?</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Một xưởng sản xuất bình giữ nhiệt nhập nguyên vật liệu cho mỗi bình với giá 35 nghìn đồng. Theo khảo sát, nếu bán mỗi bình với giá $x$ nghìn đồng thì mỗi tháng sẽ bán được khoảng $150−2x$ bình. Hỏi xưởng nên đặt mức giá bán mỗi bình trong khoảng nào để lợi nhuận mỗi tháng vượt quá 600.000 đồng?</p><p>Hãy ghép mỗi nhận định ở cột A với kết luận tương ứng hợp lý nhất ở cột B:</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p><span style=""color: rgb(13, 13, 13);"">Một cửa hàng giày bán một mẫu giày với giá $x$</span><em style=""color: rgb(13, 13, 13);""> </em><span style=""color: rgb(13, 13, 13);"">đôla một đôi, lãi suất hàng tháng của cửa hàng khi bán mẫu giày đó được xác định qua tam thức bậc hai được mô tả qua hình vẽ dưới đây:</span></p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/29/12/67905718d2d3ee5fe704bd12/6838146521a9e0e2ba0abc1c.png"" width=""235""></p><p><span style=""color: rgb(13, 13, 13);"">Với các giá trị sau đây, hãy xem giá bán nào mang lợi nhuận, giá bán nào không có lãi.</span></p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p><span style=""color: rgb(26, 28, 30);"">An có 3 áo thun khác nhau và 2 quần jean khác nhau. An cũng có 2 bộ váy liền khác nhau. Hỏi An có bao nhiêu cách chọn một bộ trang phục để đi chơi, biết rằng An chỉ mặc áo thun với quần jean, hoặc mặc váy liền?</span></p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p><span style=""color: rgb(26, 28, 30);"">Bạn Lan có 4 áo phông khác nhau và 3 quần short khác nhau.</span></p><p><span style=""color: rgb(26, 28, 30);"">Xét tính đúng sai của các khẳng định sau</span></p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p><span style=""color: rgb(26, 28, 30);"">Từ thành phố X đến thành phố Y có 2 con đường bộ. Từ thành phố Y đến thành phố Z có 3 con đường bộ. Ngoài ra, còn có 2 đường bay thẳng từ X đến Z.</span></p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Có 3 ứng viên (A, B, C) cho 2 vị trí khác nhau: Chủ tịch và Phó chủ tịch. Số cách chọn để trong hai vị trí</span></p><p><span style=""color: rgb(26, 28, 30);"">đó, có đúng một vị trí được nắm giữ bởi ứng viên A hoặc ứng viên B là </span>__4__</p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p>Một rạp chiếu phim có lịch chiếu như sau:</p><ul><li>Có 2 bộ phim hành động khác nhau. Mỗi phim hành động này có 3 suất chiếu khác nhau trong ngày.</li><li>Có 3 bộ phim tình cảm khác nhau. Mỗi phim tình cảm này có 2 suất chiếu khác nhau trong ngày.</li></ul><p>Một khán giả có __12__ cách chọn xem&nbsp;<strong>một</strong>&nbsp;bộ phim (hoặc hành động hoặc tình cảm) và&nbsp;<strong>một </strong>suất chiếu của bộ phim đó.</p>,18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p>Một du khách muốn đi từ Hà Nội vào Đà Nẵng.</p><ul><li>Có 3 hãng hàng không (Vietnam Airlines, Vietjet, Bamboo) mỗi hãng có 2 chuyến bay buổi sáng.</li><li>Có 2 hãng tàu hỏa (Thống Nhất, SE) mỗi hãng có 1 chuyến buổi tối.</li></ul><p><span style=""color: rgb(26, 28, 30);"">Hỏi có bao nhiêu cách để du khách chọn phương tiện di chuyển từ Hà Nội vào Đà Nẵng?</span></p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Một cửa hàng có 8 áo sơ mi trắng được đánh số từ 1 đến 8 và 12 áo sơ mi xanh được đánh số từ 1 đến 12. Một người chọn ngẫu nhiên 2 áo. Số cách chọn được hai áo khác màu và tích các số trên hai áo là một số chẵn là </span>__72__</p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p><span style=""color: rgb(26, 28, 30);"">Trên bàn có 10 tấm thẻ đỏ được đánh số từ 1 đến 10 và 12 tấm thẻ vàng được đánh số từ 1 đến 12. Rút ngẫu nhiên hai thẻ. Hỏi có bao nhiêu cách rút được hai thẻ khác màu sao cho một thẻ mang số chia hết cho 3 và thẻ còn lại mang số không chia hết cho 3?</span></p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p><span style=""color: rgb(26, 28, 30);"">Một lớp học có 5 học sinh giỏi Toán, 4 học sinh giỏi Lý và 6 học sinh giỏi Hóa. Giáo viên muốn chọn ra một đội gồm 4 học sinh sao cho trong đội có đủ học sinh giỏi cả ba môn. Hỏi có bao nhiêu cách chọn?</span></p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p><span style=""color: rgb(26, 28, 30);"">Đội văn nghệ của nhà trường gồm 4 học sinh lớp 12A, 3 học sinh lớp 12B và 2 học sinh lớp 12C. Chọn ngẫu nhiên 5 học sinh từ đội văn nghệ để biểu diễn sao cho có đủ cả 3 lớp </span></p><p><strong style=""color: rgb(26, 28, 30);"">Xét tính đúng sai của các mệnh đề sau.</strong></p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p> Đội cờ đỏ của một trường phổ thông có 12 học sinh gồm 5 học sinh lớp A, 4 học sinh lớp B và 3 học sinh lớp C. Chọn 4 học sinh đi làm nhiệm vụ. Số cách chọn sao trong 4 học sinh có không quá 2 trong 3 lớp trên là __225 __.</p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p> Có bao nhiêu số có 5 chữ số phân biệt thành lập từ các chữ số 1,2,3,4,5,6 mà số đó có chữ số 2,3 nhưng chữ số 2 không đứng sau chữ số 3 (không nhất thiết là phải liên tiếp)?</p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p>Có bao nhiêu số có 5 chữ số phân biệt thành lập từ các chữ số 1,2,3,4,5,6 mà số đó lớn hơn 23154?</p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p>Số các sô có 5 chữ số phân biệt thành lập từ các chữ số 0,1,2,3,4,5,6 mà số đó có chữ số 1,2 là __1506__</p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p>Xét các số tự nhiên có 5 chữ số khác nhau từ 1,2,3,4,5. Số các số không bắt đầu bởi 345 là __118__</p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p>Một nhà hàng cung cấp thực đơn cho tiệc gồm: 5 món khai vị khác nhau, 6 món chính khác nhau (trong đó có 2 món cá và 4 món thịt/gia cầm), và 4 món tráng miệng khác nhau.</p><p>Một khách hàng muốn đặt một thực đơn gồm:</p><ul><li>2 món khai vị.</li><li>3 món chính, trong đó phải có ít nhất 1 món cá VÀ ít nhất 1 món thịt/gia cầm.</li><li>1 hoặc 2 món tráng miệng.</li></ul><p>Số cách để khách hàng lựa chọn thực đơn là [1600|2100|1200]</p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p>Một công ty có 3 vị trí cần tuyển: Kỹ sư (KS), Kế toán (KT), Nhân viên kinh doanh (KD). Có 5 ứng viên cho vị trí KS (S1-S5), 4 ứng viên cho KT (T1-T4), và 6 ứng viên cho KD (D1-D6). Công ty muốn xếp lịch phỏng vấn trong một ngày cho mỗi vị trí một ứng viên xuất sắc nhất (đã được chọn trước).</p><p>Buổi sáng phỏng vấn 2 vị trí, buổi chiều phỏng vấn 1 vị trí còn lại.</p><p>Biết rằng:</p><ul><li>Vị trí KS không thể phỏng vấn cùng buổi với vị trí KT.</li><li>Ứng viên S1 (nếu được chọn phỏng vấn) chỉ có thể phỏng vấn vào buổi chiều.</li></ul><p>Số cách xếp lịch phỏng vấn (bao gồm cả việc chọn ứng viên xuất sắc nhất cho mỗi vị trí để đưa vào lịch) là [432|376|524]</p><p><br></p>",18.K10.1.1.3 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.
"<p><span style=""color: rgb(26, 28, 30);"">Từ các chữ số {1, 2, 3} và các chữ cái {A, B}, người ta muốn tạo một mật khẩu gồm 3 ký tự. Mật khẩu phải bắt đầu bằng một chữ cái, ký tự thứ hai là một chữ số, và ký tự thứ ba phải khác ký tự thứ hai. Hỏi có bao nhiêu cách tạo mật khẩu như vậy?</span></p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><span style=""color: rgb(26, 28, 30);"">Một hộp có 2 bi đỏ (các viên bi khác nhau chỉ giống màu) và 1 bi xanh. Lấy lần lượt từng bi ra cho đến khi hết bi trong hộp (không hoàn lại).</span></p><p><span style=""color: rgb(26, 28, 30);"">Xét tính đúng sai của các khẳng định sau.</span></p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Một con robot di chuyển trên lưới ô vuông từ điểm A(0,0) đến điểm B(2,1). Robot chỉ có thể di chuyển 1 bước sang phải  (tức là hoành độ tăng lên 1 đơn vị)(R) hoặc 1 bước lên trên (U) (tức là tung độ tăng lên 1 đơn vị). Tuy nhiên, có một ô cản tại C(1,1) mà robot không được đi qua. Số cách robot đi từ A đến B mà không đi qua C là </span>__1__.</p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p>Từ các chữ cái {A, B, C} và các chữ số {1, 2}, hãy tạo một mật khẩu gồm 4 ký tự thỏa mãn đồng thời các điều kiện sau:</p><ul><li>Ký tự đầu tiên phải là một chữ cái.</li><li>Chữ cái B và số 2 không đứng cạnh nhau, chữ cái C luôn đứng cạnh số 2, nhưng không đứng cạnh số 1.</li><li>Không có hai chữ cái nào đứng liền kề nhau.</li><li>Không có hai chữ số nào đứng liền kề nhau.</li></ul><p>Hỏi có bao nhiêu mật khẩu như vậy?</p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Một hệ thống yêu cầu tạo mật khẩu gồm một chữ cái viết hoa (A, B, C, hoặc D) theo sau là một chữ số (1, 2, hoặc 3). Số mật khẩu khác nhau có thể tạo thành là </span>__12__</p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Cho tập hợp điểm phân biệt A = {P, Q} và B = {X, Y, Z}. Nối một điểm từ tập A với một điểm từ tập B. Số đoạn thẳng được tạo thành là </span> __6__</p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><span style=""color: rgb(26, 28, 30);"">Gieo một đồng xu một lần, sau đó gieo một con súc sắc 6 mặt một lần. Hỏi có bao nhiêu kết quả có thể xảy ra (kết quả là một cặp (mặt đồng xu, mặt súc sắc) không kể thứ tự)?</span></p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><span style=""color: rgb(26, 28, 30);"">Số các số tự nhiên có ba chữ số có thể được lập từ các chữ số [1;2} là [8|6|4]</span></p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><span style=""color: rgb(26, 28, 30);"">Từ các chữ số 1, 2, 3 có thể lập được bao nhiêu số tự nhiên có hai chữ số khác nhau?</span></p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><span style=""color: rgb(26, 28, 30);"">Có hai đường tròn. Đường tròn thứ nhất có 4 điểm phân biệt được đánh dấu. Đường tròn thứ hai có 2 điểm phân biệt được đánh dấu. Hỏi có bao nhiêu cách chọn một cặp điểm sao cho một điểm thuộc đường tròn thứ nhất và một điểm thuộc đường tròn thứ hai?</span></p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><span style=""color: rgb(26, 28, 30);"">Hộp I có 1 bi đỏ và 1 bi xanh. Hộp II có 1 bi vàng, 1 bi trắng và 1 bi đỏ. Lấy ngẫu nhiên một bi từ hộp I, rồi lấy ngẫu nhiên một bi từ hộp II. Số cách để lấy được một cặp bi gồm hai màu khác nhau là [5|6|8]</span></p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><span style=""color: rgb(26, 28, 30);"">Cho 2 điểm A, B trên đường thẳng d1 và 3 điểm C, D, E trên đường thẳng d2 (d1 và d2 là hai đường thẳng phân biệt).</span></p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><span style=""color: rgb(26, 28, 30);"">Từ các chữ số 0, 1, 2, 5, có thể lập được bao nhiêu số tự nhiên có 4 chữ số khác nhau và chia hết cho 5?</span></p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><br></p><p>Từ 5 chữ số 1,2,3,6,7 có thể lập được __18__ số gồm 4 chữ số khác nhau sao cho trong đó phải có chữ số 7 và chữ số hàng nghìn là chữ số 1.</p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p>Số các số có 4 chữ số phân biệt thành lập từ các chữ số 1,2,3,4 mà số đó có chữ số 1 và chữ số 2 đứng cạnh nhau là__12__.</p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p>Từ 4 chữ số 1,2,3,4 có thể lập được bao nhiêu số gồm 4 chữ số khác nhau sao cho chữ số 1 không đứng cạnh số 2?</p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p>Từ 5 chữ số 1,2,3,4,5 có thể lập được bao nhiêu số gồm 3 chữ số khác nhau sao cho chữ số liền sau lớn hơn chữ số liền trước?</p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><strong>Điền số nguyên dương thích hợp vào chỗ trống.</strong></p><p>Từ 4 chữ số 1,2,3,4, có thể lập được__8__ số gồm 4 chữ số khác nhau sao cho chữ số 1 đứng cạnh số 2, chữ số 3 đứng cạnh chữ số 4.</p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p>Từ 5 chữ số 1,2,3,4,5 có thể lập được bao nhiêu số gồm 5 chữ số khác nhau sao cho chữ số 1 đứng cạnh số 2, chữ số 3 không đứng cạnh chữ số 4 và bắt đầu bằng một trong 3 số {1;2;3}.</p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
<p>Cho B là tập hợp các số tự nhiên có 4 chữ số khác nhau được lập từ các chữ số $\{0;1;2;3\}$</p><p>Xét tính đúng sai của các khẳng định sau:</p>,18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p>Một hộp chứa 8 viên bi kích thước như nhau, trong đó có 3 viên bi màu xanh được đánh số từ 1 đến 3, có 2 viên bi màu đỏ được đánh số từ 1 đến 2 và 3 viên bi màu vàng được đánh số từ 1 đến 3. Lấy ngẫu nhiên 2 viên bi từ hộp đó. Có bao nhiêu cách để lấy được hai viên bi được vừa khác màu, vừa khác số?</p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><strong>Điền số nguyên dương thích hợp vào chỗ trống.</strong></p><p>Gọi B là tập hợp các số tự nhiên có 4 chữ số khác nhau được lập từ 5 chữ số 2, 3, 4, 5, 6 thỏa mãn:</p><ul><li>Chữ số 2 đứng cạnh chữ số 4.</li><li>Chữ số 3 không đứng cạnh chữ số 5.</li><li>Số đó bắt đầu bằng một chữ số chẵn (từ tập hợp đã cho).</li></ul><p>Số phần tử của tập hợp B là __16__.</p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p>Gọi A là tập hợp các số có 4 chữ số khác nhau lập từ các chữ số 0, 2,3,4,5 chia hết cho 5 và chữ số liền sau nhỏ hơn chữ số liền trước. Số phần tử của tập hợp A là__4__</p>",18.K10.1.2.1 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học
"<p><span style=""color: rgb(26, 28, 30);"">Một nhà hàng có thực đơn: Món chính (Cá, Gà, Bò), Món phụ (Salad, Khoai tây chiên), Tráng miệng (Kem, Bánh ngọt). Bạn An muốn chọn một combo gồm 1 món chính, 1 món phụ, 1 món tráng miệng. Tuy nhiên, nếu An chọn Cá làm món chính thì An sẽ không ăn Khoai tây chiên. Nếu An chọn Gà làm món chính thì An nhất định phải ăn Kem. Hỏi An có bao nhiêu cách chọn combo?</span></p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p>Một quán ăn có thực đơn gồm 3 món chính (cơm gà, phở bò, bún chả) và 2 món tráng miệng (kem, chè). Hỏi có bao nhiêu cách chọn một bữa ăn gồm một món chính và một món tráng miệng?</p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><span style=""color: rgb(26, 28, 30);"">Từ các phụ âm {b, c, đ} và các nguyên âm {a, e, i}. Có thể tạo được bao nhiêu ""từ"" có dạng Phụ âm - Nguyên âm?</span></p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">&nbsp;Để đi từ thành phố A đến thành phố D, phải đi qua thành phố B và C. Có 2 con đường từ A đến B, 3 con đường từ B đến C, và 2 con đường từ C đến D. Tổng số cách đi từ A đến D là </span>__12__(cách).</p><p><br></p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><span style=""color: rgb(26, 28, 30);"">Bạn Nam muốn đi từ nhà đến hiệu sách. Có 2 lựa chọn xe buýt (Tuyến 01, Tuyến 02) để đi từ nhà đến một trạm trung chuyển. Từ trạm trung chuyển đó, có 4 lựa chọn xe ôm công nghệ khác nhau (GrabBike, GoRide, BeBike, MeBike) để đến hiệu sách. Hỏi Nam có bao nhiêu cách đi từ nhà đến hiệu sách bằng cách kết hợp một tuyến xe buýt và một xe ôm công nghệ?</span></p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
